time,open,high,low,close,Volume,Volume MA
2019-07-13T00:00:00Z,274.53,275.04,262.2,268.79,205959.26849,426303.99652450095
2019-07-14T00:00:00Z,268.8,269.74,222.81,225.85,540052.58421,435667.062253001
2019-07-15T00:00:00Z,225.83,235.58,203.08,228.2,715991.20688,454188.6400735009
2019-07-16T00:00:00Z,228.2,234.5,192.25,198.88,715604.83198,439541.31731200096
2019-07-17T00:00:00Z,198.94,219.86,191.84,210.81,694854.10132,423442.6999280009
2019-07-18T00:00:00Z,210.8,229.65,205.71,225.73,609081.49094,427438.05061400094
2019-07-19T00:00:00Z,225.75,226.23,212.52,220.73,371622.21865,424741.403414501
2019-07-20T00:00:00Z,220.84,235.09,219.78,228.2,325393.97225,416559.6736095009
2019-07-21T00:00:00Z,228.25,229.66,216.99,225.38,270046.1519,405573.5174940009
2019-07-22T00:00:00Z,225.49,228.34,212.25,217.51,271310.40446,394450.3894275009
2019-07-23T00:00:00Z,217.59,219.55,208.36,212.48,317876.48242,391818.1152300009
2019-07-24T00:00:00Z,212.55,218.28,202,216.31,331162.6484,394836.67921100097
2019-07-25T00:00:00Z,216.31,225.12,215.23,219.14,280370.29627,395798.22985400097
2019-07-26T00:00:00Z,219.14,220,212.71,218.81,197781.98653,395884.09682800097
2019-07-27T00:00:00Z,218.81,223.3,203,207.3,301209.41113,398638.999087001
2019-07-28T00:00:00Z,207.3,213.52,198.24,211.62,218801.16693,395098.69034500106
2019-07-29T00:00:00Z,211.58,215.83,206.59,210.89,226941.28,390973.38688150106
2019-07-30T00:00:00Z,210.84,214.36,204.4,209.58,222683.79393,379253.529546501
2019-07-31T00:00:00Z,209.57,218.79,209.2,218.42,207213.55658,364534.569770001
2019-08-01T00:00:00Z,218.42,219.39,210.54,216.84,186806.18844,360538.152085501
2019-08-02T00:00:00Z,216.8,222.18,214.31,217.61,206867.03039,360583.540180501
2019-08-03T00:00:00Z,217.69,224.51,216.62,222.14,181591.95296,342660.508618001
2019-08-04T00:00:00Z,222.14,223.34,216.9,221.79,135622.0258,313642.04956400103
2019-08-05T00:00:00Z,221.79,236.25,221.79,233.54,307956.27211,293259.621570501
2019-08-06T00:00:00Z,233.53,239.15,223.03,226.28,341279.08159,275580.87058400095
2019-08-07T00:00:00Z,226.31,231.25,220.95,226.1,279104.7037,259082.031222001
2019-08-08T00:00:00Z,226.11,228.5,215.51,221.39,236886.35423,252345.23800100098
2019-08-09T00:00:00Z,221.38,221.79,207.3,210.53,232062.12757,247678.64576700097
2019-08-10T00:00:00Z,210.52,215,202.6,206.48,252614.02389,246807.03936650098
2019-08-11T00:00:00Z,206.48,216.94,206.14,216.42,188474.09048,242665.22366750095
2019-08-12T00:00:00Z,216.41,216.81,209.75,211.41,122760.94619,232909.44685600093
2019-08-13T00:00:00Z,211.58,214.3,204,209.3,166922.48201,224697.43853650094
2019-08-14T00:00:00Z,209.31,209.9,183.49,187.1,325228.98931,226940.37318850093
2019-08-15T00:00:00Z,187.08,189.95,181.23,188.03,237953.09426,228948.9285750009
2019-08-16T00:00:00Z,187.98,188.39,178.04,184.88,282177.01584,227997.3088105009
2019-08-17T00:00:00Z,184.83,187,181.83,185.59,138799.61508,223997.23121800087
2019-08-18T00:00:00Z,185.67,197.91,183.35,194.33,175363.5062,221418.34252800085
2019-08-19T00:00:00Z,194.32,203.59,192.7,202.28,239541.5978,222261.23272150086
2019-08-20T00:00:00Z,202.24,202.75,194.45,196.6,189289.4883,221365.02930750087
2019-08-21T00:00:00Z,196.55,197.2,179.53,187.45,284973.64194,226273.40198250086
2019-08-22T00:00:00Z,187.45,195.14,182.8,190.35,245575.98772,228208.84984900086
2019-08-23T00:00:00Z,190.36,196.19,188.16,194.02,192548.51552,228756.67797700083
2019-08-24T00:00:00Z,194.02,194.09,185.63,190.6,167806.34294,230365.89383400083
2019-08-25T00:00:00Z,190.6,192.4,182.8,186.54,169862.91522,223461.22598950082
2019-08-26T00:00:00Z,186.54,193.7,186,188.67,254397.79472,219117.1616460008
2019-08-27T00:00:00Z,188.61,189.49,184.75,187.24,157898.563,213056.8546110008
2019-08-28T00:00:00Z,187.3,188.25,166.48,173.03,334480.61761,217936.56778000077
2019-08-29T00:00:00Z,173.03,173.5,163.61,169.01,295241.216,221095.52220150075
2019-08-30T00:00:00Z,169.03,170.77,165.55,168.5,238616.68868,220395.65544100074
2019-08-31T00:00:00Z,168.48,174.98,165.63,171.57,194999.19583,220721.9107085007
2019-09-01T00:00:00Z,171.52,173.42,167.61,170.74,191140.52368,224140.88958300074
2019-09-02T00:00:00Z,170.73,181,170.02,178.05,294627.31247,230526.1311060007
2019-09-03T00:00:00Z,178,183,174.09,178.75,327857.85447,230657.5743640007
2019-09-04T00:00:00Z,178.79,180.14,173,174.72,286226.25171,233071.23223650074
2019-09-05T00:00:00Z,174.7,176.19,168.1,173.75,232753.83596,230600.07324250074
2019-09-06T00:00:00Z,173.74,177.87,165,169.08,315822.37984,239451.21148050073
2019-09-07T00:00:00Z,169.11,180.8,168.3,177.62,253831.23169,243374.59775500075
2019-09-08T00:00:00Z,177.58,184.18,176.13,181.19,290083.47501,245901.69161550078
2019-09-09T00:00:00Z,181.18,185.38,176.01,180.54,273729.94868,250123.71463450076
2019-09-10T00:00:00Z,180.52,184.36,177,179.81,238387.50999,247794.40803700074
2019-09-11T00:00:00Z,179.87,182.8,173,178.28,278555.46708,249443.38200500078
2019-09-12T00:00:00Z,178.3,182.38,176.62,180.72,203543.13663,249993.11306050076
2019-09-13T00:00:00Z,180.71,181.38,177.54,180.95,264422.54059,254823.92294300077
2019-09-14T00:00:00Z,180.96,188.79,179.75,188.13,279371.83423,260299.3688935008
2019-09-15T00:00:00Z,188.14,190.45,185.76,189.03,288928.60827,262025.90957100078
2019-09-16T00:00:00Z,189.05,199.44,188.3,197.22,551006.81686,281681.3222640008
2019-09-17T00:00:00Z,197.23,215.13,195.74,207.84,715863.2262,300750.4526935008
2019-09-18T00:00:00Z,207.85,217.27,207.66,210.21,539028.51013,312939.8174000008
2019-09-19T00:00:00Z,210.27,223.94,202.3,220.24,844358.82155,343226.9240435008
2019-09-20T00:00:00Z,220.26,221.54,212.05,218.03,437804.12669,355367.17058650084
2019-09-21T00:00:00Z,218.01,221.5,213.2,215.05,417891.5242,366704.72061250085
2019-09-22T00:00:00Z,215.04,215.61,206.1,211.2,445388.94787,374242.80238250084
2019-09-23T00:00:00Z,211.2,211.68,198.65,201.29,392437.07084,377471.76320100087
2019-09-24T00:00:00Z,201.25,202.98,150.03,165.81,1478218.82714,437071.39197250083
2019-09-25T00:00:00Z,165.72,174.85,161.88,169.96,879001.46213,469383.77328100085
2019-09-26T00:00:00Z,169.96,171.01,152.11,165.92,779942.17148,492589.76286300085
2019-09-27T00:00:00Z,165.92,176.72,161.03,173.79,634932.96707,511644.84963200084
2019-09-28T00:00:00Z,173.83,175.49,168,173.49,521775.46593,523229.4491780008
2019-09-29T00:00:00Z,173.5,174.5,164.12,169.24,410855.12176,530085.7078320008
2019-09-30T00:00:00Z,169.26,181.24,165.01,180.85,580295.3997,547181.1023175009
2019-10-01T00:00:00Z,180.89,185.53,173.19,175.66,609819.60828,563744.3093775008
2019-10-02T00:00:00Z,175.65,181.29,173.65,180.24,348268.1162,570980.5583560008
2019-10-03T00:00:00Z,180.24,180.72,169.55,174.69,354756.78478,575497.2705655007
2019-10-04T00:00:00Z,174.71,178.98,170.74,175.55,333897.63876,578223.5607920007
2019-10-05T00:00:00Z,175.55,176.71,172.02,176.25,278488.61771,577701.5612640007
2019-10-06T00:00:00Z,176.23,177.04,167.68,170.1,314932.39629,565897.8402355008
2019-10-07T00:00:00Z,170.08,182.32,168.68,179.85,496523.48038,554930.8529445009
2019-10-08T00:00:00Z,179.88,184.87,177,180.6,400832.37828,548021.0463520009
2019-10-09T00:00:00Z,180.61,195.53,178.96,192.62,562506.82189,533928.446369001
2019-10-10T00:00:00Z,192.61,194.2,186.88,191.14,436588.58452,533867.6692605008
2019-10-11T00:00:00Z,191.18,196.65,179.41,180.72,621693.63125,544057.7746130008
2019-10-12T00:00:00Z,180.65,184.64,177.59,179.68,290415.22038,536309.0882385009
2019-10-13T00:00:00Z,179.65,184.95,178.52,180.99,247589.23231,529066.696312001
2019-10-14T00:00:00Z,180.98,187.54,180.43,186.72,279732.84612,469142.397261001
2019-10-15T00:00:00Z,186.7,188.37,175.96,180.49,405466.38109,445465.64320900093
2019-10-16T00:00:00Z,180.52,181.44,171.81,174.47,347764.93459,423856.781364501
2019-10-17T00:00:00Z,174.52,178.96,172.61,177.16,298795.8198,407049.92400100094
2019-10-18T00:00:00Z,177.17,177.44,168.66,172.74,319602.48508,396941.274958501
2019-10-19T00:00:00Z,172.78,174.98,169.44,171.79,296918.73026,391244.4553835009
2019-10-20T00:00:00Z,171.84,176.88,169.21,175.22,299141.07152,377186.7389745009
2019-10-21T00:00:00Z,175.18,177.9,171.59,173.98,270608.51385,360226.1842530009
2019-10-22T00:00:00Z,174,175.04,170.3,171.2,255429.41624,355584.2492550009
2019-10-23T00:00:00Z,171.19,171.49,153.45,162.35,746955.09806,375194.1649190009
2019-10-24T00:00:00Z,162.35,163.72,158.72,160.38,387310.83766,377864.82486400084
2019-10-25T00:00:00Z,160.39,187.78,160.25,181.5,904832.86059,409182.0370080008
2019-10-26T00:00:00Z,181.53,197.74,173.8,179.49,1211737.43684,454022.28903550084
2019-10-27T00:00:00Z,179.42,188.7,176.22,183.75,724423.40525,465417.2852790008
2019-10-28T00:00:00Z,183.84,189.48,180.35,181.72,582179.44545,474484.6386375008
2019-10-29T00:00:00Z,181.67,192.74,181.26,190.46,529964.5054,472857.52281300083
2019-10-30T00:00:00Z,190.45,191.71,179.28,183.13,537770.43056,477916.61511500087
2019-10-31T00:00:00Z,183.14,185.27,177.66,182.18,410969.86104,467380.42660450086
2019-11-01T00:00:00Z,182.19,184.5,177.02,182.85,331519.76963,469435.65406700084
2019-11-02T00:00:00Z,182.86,186,181.53,182.91,179864.39739,466049.4123210008
2019-11-03T00:00:00Z,182.9,184.7,178.95,181.54,232621.52147,463693.8460885008
2019-11-04T00:00:00Z,181.53,188.64,180.36,185.71,321175.29134,459479.2916010007
2019-11-05T00:00:00Z,185.71,192.51,182.22,188.68,389668.6472,461574.47723150067
2019-11-06T00:00:00Z,188.65,195.09,187.72,191.16,343219.9224,463795.6823615006
2019-11-07T00:00:00Z,191.16,192.27,184.59,186.68,309882.08206,463309.6622105006
2019-11-08T00:00:00Z,186.67,188.26,181.41,183.74,365029.75027,466715.2132110006
2019-11-09T00:00:00Z,183.71,185.79,182.63,184.89,192073.38044,461361.8286570006
2019-11-10T00:00:00Z,184.86,191.58,183.3,188.96,274940.53448,461578.4296885006
2019-11-11T00:00:00Z,188.96,190.19,184.06,184.98,255579.93429,461585.9555910006
2019-11-12T00:00:00Z,184.98,187.65,182.41,187.09,256782.63119,437077.3322475006
2019-11-13T00:00:00Z,187.09,189.66,185.3,188.11,197273.84001,427575.48236500064
2019-11-14T00:00:00Z,188.07,188.72,183.34,184.92,245505.29971,394609.10432100063
2019-11-15T00:00:00Z,184.93,186.7,177.67,180,407466.78964,354395.5719610007
2019-11-16T00:00:00Z,179.99,183.46,179.3,182.37,172801.52576,326814.47798650066
2019-11-17T00:00:00Z,182.37,186.09,180,183.82,198892.4372,307650.1275740006
2019-11-18T00:00:00Z,183.82,184.06,175.01,178.2,293551.23632,295829.46412000066
2019-11-19T00:00:00Z,178.2,178.52,172.65,175.94,275886.6411,282735.2746470006
2019-11-20T00:00:00Z,175.93,177.41,173.5,174.72,216315.93309,273002.57824950066
2019-11-21T00:00:00Z,174.75,175.85,157.26,161.01,473895.92992,280121.38626400067
2019-11-22T00:00:00Z,161.02,162.79,138,149.56,977977.23794,320027.0282915007
2019-11-23T00:00:00Z,149.55,154.33,146.11,151.84,369721.0996,326882.0071980007
2019-11-24T00:00:00Z,151.84,152.86,138.62,139.96,352319.21558,328439.20341000066
2019-11-25T00:00:00Z,139.99,151.5,131.45,145.69,749675.41303,346439.54170150065
2019-11-26T00:00:00Z,145.81,149.97,143.37,147.47,354023.04298,346979.6977305007
2019-11-27T00:00:00Z,147.47,155.54,140.84,152.62,564796.4284,359725.4150475007
2019-11-28T00:00:00Z,152.61,154.63,149.09,150.72,317714.56326,357359.65569700074
2019-11-29T00:00:00Z,150.69,157.6,150.23,154.57,328712.25558,364191.5994540007
2019-11-30T00:00:00Z,154.54,155.25,149.7,151.37,226863.41299,361787.7433795007
2019-12-01T00:00:00Z,151.43,152.49,145.79,150.73,344178.14088,366217.6537090007
2019-12-02T00:00:00Z,150.72,151.42,146.71,148.65,233839.0973,365070.47701450065
2019-12-03T00:00:00Z,148.66,149.93,145.77,147.17,196329.22503,365023.24626550067
2019-12-04T00:00:00Z,147.19,151.98,143.15,145.38,434430.62379,374469.51246950065
2019-12-05T00:00:00Z,145.45,149.02,143.64,148.1,299073.53972,369049.8499735006
2019-12-06T00:00:00Z,148.11,149.77,145.74,148.45,220674.68581,371443.5079760006
2019-12-07T00:00:00Z,148.46,149.49,146.85,147.14,140471.68588,368522.47041000065
2019-12-08T00:00:00Z,147.16,151.62,146.11,150.44,205301.6026,364109.98872400064
2019-12-09T00:00:00Z,150.44,151.19,146.56,147.38,243775.99249,362504.4562935006
2019-12-10T00:00:00Z,147.4,148.57,143.81,145.56,203215.84937,361849.45210750063
2019-12-11T00:00:00Z,145.53,146.34,142.12,143.39,157843.10484,346046.8108535006
2019-12-12T00:00:00Z,143.41,145.85,139.24,144.87,261615.30437,310228.7141750006
2019-12-13T00:00:00Z,144.87,146,142.8,144.8,160695.18556,299777.4184730006
2019-12-14T00:00:00Z,144.8,145.07,141.18,141.79,126232.59201,288473.0872945006
2019-12-15T00:00:00Z,141.79,144.12,139.92,142.46,151189.65877,258548.79958150056
2019-12-16T00:00:00Z,142.46,142.72,127.93,132.73,471018.85942,264398.59040350054
2019-12-17T00:00:00Z,132.72,132.98,119.11,121.88,563257.36001,264321.63698400056
2019-12-18T00:00:00Z,121.88,134.87,116.26,132.78,884960.91334,292683.95448800054
2019-12-19T00:00:00Z,132.8,134,125.69,128.1,420674.8172,297282.0825690006
2019-12-20T00:00:00Z,128.1,129.39,125.84,128.19,213897.4673,296633.78528450057
2019-12-21T00:00:00Z,128.19,128.4,126.5,126.99,135196.11641,286184.6840610006
2019-12-22T00:00:00Z,127,133.07,126.82,132.09,253140.72413,287149.76540250063
2019-12-23T00:00:00Z,132.12,135.1,126,127.8,421600.75655,298413.3419785006
2019-12-24T00:00:00Z,127.8,129.69,126.61,127.75,200637.10098,286723.6658380006
2019-12-25T00:00:00Z,127.7,127.84,123.07,125.09,225004.4909,283020.21339700057
2019-12-26T00:00:00Z,125.09,132.26,124.32,125.58,274986.52097,285735.8051550006
2019-12-27T00:00:00Z,125.58,127.1,121.91,126.29,240012.37451,290712.83958650066
2019-12-28T00:00:00Z,126.28,129.68,125.84,128.11,196893.52277,290292.4355950006
2019-12-29T00:00:00Z,128.11,138.07,127.52,134.36,316347.26666,293920.99930350063
2019-12-30T00:00:00Z,134.36,136.24,130.3,131.59,320347.21956,299777.56781300064
2019-12-31T00:00:00Z,131.61,133.68,128.17,129.16,264933.98418,305132.1117800006
2020-01-01T00:00:00Z,129.16,133.05,128.68,130.77,144770.52197,299289.87266000063
2020-01-02T00:00:00Z,130.72,130.78,126.38,127.19,213757.05806,301942.9662850006
2020-01-03T00:00:00Z,127.19,135.14,125.88,134.35,413055.18895,316284.0961320006
2020-01-04T00:00:00Z,134.37,135.85,132.5,134.2,184276.17102,317938.42174450064
2020-01-05T00:00:00Z,134.2,138.19,134.19,135.37,254120.45343,307093.50144500064
2020-01-06T00:00:00Z,135.37,144.41,134.86,144.15,408020.27375,299331.64713200065
2020-01-07T00:00:00Z,144.14,145.31,138.76,142.8,447762.17281,277471.7101055007
2020-01-08T00:00:00Z,142.8,147.77,137.03,140.72,570465.57764,284961.24812750064
2020-01-09T00:00:00Z,140.76,141.5,135.3,137.74,366076.06569,292570.17804700066
2020-01-10T00:00:00Z,137.73,145.17,135.32,144.84,409403.59507,306280.55198000063
2020-01-11T00:00:00Z,144.83,148.05,142.09,142.38,368350.57939,312041.04474300065
2020-01-12T00:00:00Z,142.4,146.6,141.76,146.54,229541.86137,302438.0999840006
2020-01-13T00:00:00Z,146.56,147,142.27,143.58,207996.61865,302806.0758675006
2020-01-14T00:00:00Z,143.58,171.7,143.51,165.64,1108476.31186,346979.66691550065
2020-01-15T00:00:00Z,165.6,171.98,159.2,166.4,721687.80381,369314.73105750064
2020-01-16T00:00:00Z,166.4,167.4,157.8,164.21,456170.86719,380122.65569150064
2020-01-17T00:00:00Z,164.24,174.81,162.14,169.85,767180.67853,408637.01347950066
2020-01-18T00:00:00Z,169.92,179.5,164.92,174.14,688783.17982,427258.80913750065
2020-01-19T00:00:00Z,174.1,178.05,161.66,166.79,624681.28604,442475.5124615006
2020-01-20T00:00:00Z,166.79,169.33,161.24,166.87,358092.8841,447133.4574575006
2020-01-21T00:00:00Z,166.86,170.32,164.8,169.49,308007.6353,455295.31312400056
2020-01-22T00:00:00Z,169.48,171.47,166.03,168.07,272240.90286,458219.5053640006
2020-01-23T00:00:00Z,168.07,168.2,159.21,162.81,373414.34985,456237.46340900066
2020-01-24T00:00:00Z,162.85,164.45,155.55,162.54,430013.19902,468524.3148090007
2020-01-25T00:00:00Z,162.51,162.79,157.61,160.35,219921.65197,466814.3747360006
2020-01-26T00:00:00Z,160.36,168.08,159.41,167.86,251582.55758,458992.4889275006
2020-01-27T00:00:00Z,167.91,172.56,165.22,170.08,365894.81917,454899.12124550063
2020-01-28T00:00:00Z,170.04,176.2,170.03,175.64,473433.89609,450047.53716800065
2020-01-29T00:00:00Z,175.58,178.45,173.33,173.72,317382.90161,447612.8789640007
2020-01-30T00:00:00Z,173.68,187,170.93,184.69,477721.6609,451028.7822555007
2020-01-31T00:00:00Z,184.71,185.82,175.22,179.99,385596.53365,451891.0799685006
2020-02-01T00:00:00Z,179.94,184.28,179.23,183.6,259370.12902,453382.49335100065
2020-02-02T00:00:00Z,183.63,193.43,179.1,188.44,552621.13619,470613.71922800055
2020-02-03T00:00:00Z,188.48,195.19,186.62,189.69,417175.95781,436048.7015255006
2020-02-04T00:00:00Z,189.74,191.6,184.69,188.91,366389.69686,418283.79617800063
2020-02-05T00:00:00Z,188.91,207.61,188.19,203.78,550942.11417,423022.35852700064
2020-02-06T00:00:00Z,203.78,216.33,201.02,213.19,608240.2233,415075.3357655006
2020-02-07T00:00:00Z,213.16,225,213.14,223.33,629361.15466,412104.23450750054
2020-02-08T00:00:00Z,223.36,227.75,213.22,223.05,548551.87465,408297.76393800054
2020-02-09T00:00:00Z,223.01,230.65,222.86,228.49,350336.24399,407909.93193250056
2020-02-10T00:00:00Z,228.53,229.4,216.37,222.89,510415.49949,418030.32514200057
2020-02-11T00:00:00Z,222.89,239.15,218.17,236.69,595576.90276,434197.1251370005
2020-02-12T00:00:00Z,236.69,275.34,236.69,265.74,1038073.74782,467430.09503550053
2020-02-13T00:00:00Z,265.74,277.69,256.08,268.32,1089679.1537,500413.3927695005
2020-02-14T00:00:00Z,268.34,287.15,260.28,285.15,734944.32266,526164.5263040004
2020-02-15T00:00:00Z,285.11,288.41,261.86,264.88,860813.14274,556626.0555620005
2020-02-16T00:00:00Z,264.91,274,237.41,258.85,1110118.46395,593837.2378010005
2020-02-17T00:00:00Z,258.89,268.77,242,267.85,1110371.39094,625684.1125435004
2020-02-18T00:00:00Z,267.9,285.88,258,282.61,1115523.43992,665591.1394590004
2020-02-19T00:00:00Z,282.64,285,251.56,258.45,705973.72988,677003.7429080004
2020-02-20T00:00:00Z,258.44,264.33,245.34,256.96,972969.71691,706372.4020710004
2020-02-21T00:00:00Z,256.97,268.24,253.61,265.27,525827.8734,719695.2892900005
2020-02-22T00:00:00Z,265.32,266.81,256,261.57,313062.52133,707717.3585470004
2020-02-23T00:00:00Z,261.55,275.68,261.02,274.48,444740.82883,709095.6020980005
2020-02-24T00:00:00Z,274.5,277.2,257.09,265.52,696591.72983,725605.7037465005
2020-02-25T00:00:00Z,265.47,266.22,244.44,246.67,774791.01027,736798.1485515005
2020-02-26T00:00:00Z,246.67,250.32,215.66,223.93,1395879.41507,776180.1081400005
2020-02-27T00:00:00Z,223.98,238.3,210,227.79,1273793.11658,808401.7062360005
2020-02-28T00:00:00Z,227.73,234.67,214.01,226.76,1054994.92397,833723.8587020006
2020-02-29T00:00:00Z,226.76,233,217,217.21,546866.6851,843550.3807575007
2020-03-01T00:00:00Z,217.29,227.89,212.36,217.81,715016.01941,853780.4067535006
2020-03-02T00:00:00Z,217.81,234.4,216.07,231.97,810051.4833,864504.1357805006
2020-03-03T00:00:00Z,232.1,232.46,219.57,223.91,741498.54825,849675.3758020006
2020-03-04T00:00:00Z,223.84,228.85,220.23,224.26,443780.33772,817380.4350030005
2020-03-05T00:00:00Z,224.26,234.09,224.23,228.38,601479.87587,810707.2126635007
2020-03-06T00:00:00Z,228.38,245.16,227.33,244.88,628147.3257,799073.9218115007
2020-03-07T00:00:00Z,244.93,251.93,236,237.23,633748.89662,775255.4434450006
2020-03-08T00:00:00Z,237.23,237.23,195.5,199.43,1278973.53741,783685.5507685007
2020-03-09T00:00:00Z,199.43,208.62,190,202.81,1661331.83553,810975.9705490007
2020-03-10T00:00:00Z,202.79,206.2,195.54,200.7,1020260.107,826690.2894050006
2020-03-11T00:00:00Z,200.74,203.18,181.73,194.61,1079824.90167,832033.0486430007
2020-03-12T00:00:00Z,194.61,195.55,101.2,107.82,3814533.14046,996468.3119960006
2020-03-13T00:00:00Z,107.67,139.68,86,134.06,4663239.92861,1213977.1823600007
2020-03-14T00:00:00Z,134.06,134.68,120,122.54,1237674.88642,1253623.8852395008
2020-03-15T00:00:00Z,122.54,133.5,120.16,123.78,1312950.90137,1284441.8438165006
2020-03-16T00:00:00Z,123.82,124.33,101.1,111.02,2442064.14448,1367805.5005270008
2020-03-17T00:00:00Z,111.02,120.8,109.38,115.67,1295108.4848,1362766.9540135008
2020-03-18T00:00:00Z,115.67,118.5,109.86,118.11,1201850.31275,1359169.8138220008
2020-03-19T00:00:00Z,118.11,143.13,115.46,136.3,1801071.18816,1396473.627031501
2020-03-20T00:00:00Z,136.3,152.55,116.74,133.48,2504057.63799,1494333.1746760008
2020-03-21T00:00:00Z,133.49,137.49,125.69,132.66,1231842.11121,1520174.479266001
2020-03-22T00:00:00Z,132.63,137.13,121.1,122.32,1055699.86532,1532456.898367001
2020-03-23T00:00:00Z,122.31,137.5,119.5,135.92,1436796.12449,1567221.777179001
2020-03-24T00:00:00Z,135.89,143.36,132.2,138.42,1244377.16334,1607251.618460001
2020-03-25T00:00:00Z,138.42,142.33,132.54,136.1,1034248.74369,1628890.0618510009
2020-03-26T00:00:00Z,136.11,139.74,133.26,138.4,751060.63102,1635035.7271170006
2020-03-27T00:00:00Z,138.4,141.27,129.68,131.33,706948.54559,1638695.7095655005
2020-03-28T00:00:00Z,131.33,132.97,124.88,130.98,896032.10594,1619548.6379920007
2020-03-29T00:00:00Z,130.94,131.84,123.81,124.5,543997,1563681.8962155005
2020-03-30T00:00:00Z,124.47,135.42,124.06,132.06,764831.92747,1550910.4872390004
2020-03-31T00:00:00Z,132.09,135,130.38,132.72,547669.27789,1524302.7060500004
2020-04-01T00:00:00Z,132.72,136.99,128.62,135.69,680922.24747,1367622.1614005002
2020-04-02T00:00:00Z,135.65,149.76,135.01,141.28,1138977.66114,1191409.0480270002
2020-04-03T00:00:00Z,141.27,146.72,137.26,141.31,797546.11446,1169402.6094290002
2020-04-04T00:00:00Z,141.3,146.28,138.88,144.1,573508.14086,1132430.4714035
2020-04-05T00:00:00Z,144.1,145.58,140.68,142.68,414987.45246,1031076.6368024999
2020-04-06T00:00:00Z,142.69,172,142.6,171.32,1636338.7311,1048138.1491174999
2020-04-07T00:00:00Z,171.32,176.22,162.22,164.63,1717962.82538,1073943.774749
2020-04-08T00:00:00Z,164.62,174.48,163.59,173.11,1023575.92076,1035069.011379
2020-04-09T00:00:00Z,173.15,173.38,165.19,169.52,719742.72421,945853.26569
2020-04-10T00:00:00Z,169.56,170.1,152.11,157.81,1314841.362,950003.2282295
2020-04-11T00:00:00Z,157.81,161.37,153.91,158.33,621599.61289,928298.215608
2020-04-12T00:00:00Z,158.33,164.78,155,158.59,809100.24594,896913.4216805
2020-04-13T00:00:00Z,158.56,158.97,150,156.29,1042091.03622,886799.1153245
2020-04-14T00:00:00Z,156.28,161.85,155.23,158.45,698030.65089,869988.2106844999
2020-04-15T00:00:00Z,158.46,161.29,152,152.73,729119.66505,868891.1623859998
2020-04-16T00:00:00Z,152.74,174.79,148.33,172.29,1647207.59991,915904.1151019998
2020-04-17T00:00:00Z,172.31,174.96,168.31,170.69,723537.75591,907279.3976004999
2020-04-18T00:00:00Z,170.61,189.54,170.48,187.4,1127296.36979,936444.3660899999
2020-04-19T00:00:00Z,187.4,188.35,175.75,180.03,995759.5775,947990.7485915
2020-04-20T00:00:00Z,180.02,186.46,166.7,170.2,1547821.52737,997998.3610654998
2020-04-21T00:00:00Z,170.21,174.7,168,170.74,906381.65398,1009271.331391
2020-04-22T00:00:00Z,170.73,184,169.78,182.7,988698.39076,1001757.3678720001
2020-04-23T00:00:00Z,182.7,193.63,178.16,185.51,1457867.08713,1034773.4165055001
2020-04-24T00:00:00Z,185.57,189.8,184.72,187.59,780904.21257,1045143.2200910002
2020-04-25T00:00:00Z,187.6,198.36,185.76,194.21,866478.04928,1067717.7499320002
2020-04-26T00:00:00Z,194.21,200,192.3,197.38,758525.81533,1023827.1041435001
2020-04-27T00:00:00Z,197.39,199.05,189.29,196.34,896627.37271,982760.3315100002
2020-04-28T00:00:00Z,196.33,198.5,192.36,196.24,636829.89397,963423.0301705003
2020-04-29T00:00:00Z,196.24,218.77,196.22,215.36,1620422.72431,1008457.0301755002
2020-04-30T00:00:00Z,215.4,227.3,202,206.08,1749691.00151,1030199.5121510003
2020-05-01T00:00:00Z,206.07,217.14,205.91,212.02,794913.95828,1038865.2294205002
2020-05-02T00:00:00Z,212.01,215.37,210.36,213.9,443494.67248,1020584.9507475002
2020-05-03T00:00:00Z,213.89,219.3,203.92,209.86,748383.91311,1005899.5945920001
2020-05-04T00:00:00Z,209.86,210.65,194.88,206.48,1114249.32658,1026710.5283765001
2020-05-05T00:00:00Z,206.47,211.68,201,205.29,640644.66268,1022286.7782580002
2020-05-06T00:00:00Z,205.3,210.77,197.71,198.97,862700.67849,983061.4321870003
2020-05-07T00:00:00Z,198.92,215.1,196.43,212,1305778.73764,1012173.4812735002
2020-05-08T00:00:00Z,212.01,216.61,206.9,211.31,917908.1944,1001704.0725040004
2020-05-09T00:00:00Z,211.32,214.6,208.4,210.07,587871.98073,981309.6926655003
2020-05-10T00:00:00Z,210.09,210.18,179.59,187.54,1473226.05475,977579.9190345004
2020-05-11T00:00:00Z,187.62,193.5,176,185.73,1093299.81927,986925.8272990003
2020-05-12T00:00:00Z,185.8,192.24,185.48,189.76,669755.79567,970978.6975445002
2020-05-13T00:00:00Z,189.77,201,188.35,199.58,806143.00704,938392.4935400004
2020-05-14T00:00:00Z,199.61,206.02,195.67,203.29,1114700.24937,955082.2953800004
2020-05-15T00:00:00Z,203.29,204.08,191.66,194.86,904749.6357,956995.8747010004
2020-05-16T00:00:00Z,194.87,203.5,193.21,200.45,669900.03754,952564.5858115004
2020-05-17T00:00:00Z,200.44,209.85,199.68,207,708711.89315,943168.8118335005
2020-05-18T00:00:00Z,207.02,217.07,207,214.91,1064139.2485,964534.2795600004
2020-05-19T00:00:00Z,214.92,215.95,209.45,214.58,643702.98849,915698.2927690005
